"play_key","run_dist","OF_dist","run_speed","top_speed","OF_momentum_home","OF_momentum_side","score_chance","safe_out","go_safe_out","scoring_from","baserunners","next_baserunners","go_runners","stay_runners","outs","go_safe","go_out","stay","go_safe_RE","go_out_RE","stay_RE","prob_to_go","glm_safe","went_home","should_go","correct_decision","glm_go","safe_min_go","team","RE_diff"
"y1_d067_IAQ_YJD_148",114.5621271,240.9720028,25.23528013,27.39354815,12.75769018,2.85130498,-1,NA,0,2,"12_","123","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.22034595458263,0,0,1,0.0656529051204569,0.154693049462174,"YJD",-0.445495479918056
"y2_d045_IHI_YJD_22",42.25199485,222.0013129,24.64039806,26.24070831,13.49744968,8.471499691,1,1,1,2,"12_","12_","12_","123",2,"2 12_","3 12_","2 123",1.454238052,0,0.857816821,0.589873728,0.999311164191082,1,1,1,0.999866804988484,-0.000555640797402113,"YJD",0.595419499755092
"y2_d045_IHI_YJD_180",104.091407,284.4451822,25.94846662,27.65926092,22.63321409,5.723364308,1,1,1,2,"_23","1__","1__","1_3",2,"2 1__","3 1__","2 1_3",1.113462978,0,0.541659233,0.486463621,0.791297918993822,1,1,1,0.833672413134355,-0.0423744941405336,"IHI",0.339421704368064
"y2_d045_IHI_YJD_212",80.88508767,229.5860632,23.44755,28.70202536,22.61824769,2.639664045,1,1,1,2,"_2_","1__","1__","1_3",1,"1 1__","2 1__","1 1_3",1.364159632,0.113462978,0.873758154,0.607897345,0.849509124865476,1,1,1,0.937636950142126,-0.0881278252766492,"YJD",0.30218304401172
"y2_d046.5_IHI_YJD_181",107.983968,237.5725845,26.07285652,28.63442672,14.11000686,11.4254384,-1,NA,0,2,"_2_","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.494473495688603,0,0,1,0.359333054274811,0.135140441413792,"YJD",-0.0797998399898346
"y2_d047_IHI_YJD_43",123.499107,279.7982006,22.70370777,24.85055765,10.54317541,4.32176116,-1,NA,0,2,"_2_","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.244316700729481,0,0,1,0.034606710173627,0.209709990555854,"IHI",-0.392181292288362
"y1_d019_JFU_YJD_127",105.9936213,236.5367712,22.64379976,24.9751333,15.83856619,1.292220817,-1,NA,0,2,"12_","123","_23","123",0,"0 _23","1 _23","0 123",2.65,0.923807468,2.184374444,0.73025862,0.249987613034054,0,0,1,0.0506868606062398,0.199300752427814,"YJD",-0.82904022528811
"y1_d019_JFU_YJD_206",65.40758574,307.6098735,24.93150555,25.60696056,-1.985268803,19.63217626,1,1,1,2,"123","1_3","1_3","123",1,"1 1_3","2 1_3","1 123",1.873758154,0.541659233,1.363430665,0.616899706,0.99990755026226,1,1,1,0.999985053287314,-7.75030250546038e-05,"JFU",0.510204336804109
"y1_d019_JFU_YJD_209",70.2026247,252.5118118,23.15879379,25.96910702,14.94507245,0.890036829,1,1,1,2,"_2_","1__","1__","1_3",1,"1 1__","2 1__","1 1_3",1.364159632,0.113462978,0.873758154,0.607897345,0.985365222284974,1,1,1,0.992958930019054,-0.0075937077340803,"JFU",0.472097810479783
"y1_d020_JFU_YJD_217",7.734867554,347.4667388,24.34307106,27.57910524,4.864218098,1.961912285,1,1,1,2,"_23","_2_","_2_","_23",1,"1 _2_","2 _2_","1 _23",1.425230807,0.176488184,0.923807468,0.598457417,0.999999947333666,1,1,1,0.999999999944048,-5.26103814957324e-08,"YJD",0.501423273233304
"y1_d021_JFU_YJD_20",94.36253301,358.0666223,20.71453724,23.70041931,-5.537200229,16.76532031,1,1,1,2,"12_","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.999100746085332,1,1,1,0.999374222652082,-0.000273476566749697,"YJD",0.541774827394978
"y1_d021_JFU_YJD_21",120.1539917,255.616925,23.9686608,24.160862,15.48910087,6.637547706,-1,NA,0,2,"_2_","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.151507582880938,0,0,1,0.00922503580432798,0.14228254707661,"YJD",-0.363412351954176
"y1_d021_JFU_YJD_122",93.61617347,257.1310777,26.8696258,30.14628255,18.91390529,6.970642199,1,1,1,2,"123","1_3","1_3","123",1,"1 1_3","2 1_3","1 123",1.873758154,0.541659233,1.363430665,0.616899706,0.897842318306382,1,1,1,0.975299540083051,-0.0774572217766687,"JFU",0.37424335144407
"y1_d021_JFU_YJD_171",109.7134004,268.3432063,23.4330148,27.74653432,23.82339212,3.305218825,1,1,1,2,"_2_","1__","1__","1_3",1,"1 1__","2 1__","1 1_3",1.364159632,0.113462978,0.873758154,0.607897345,0.371518445132793,1,0,0,0.338199078661142,0.033319366471651,"YJD",-0.295638299773133
"y1_d005_JJS_YJD_122",81.49008325,353.3650362,20.80528414,21.70615042,-8.473922516,5.513226562,1,1,1,2,"_2_","_2_","_2_","_23",1,"1 _2_","2 _2_","1 _23",1.425230807,0.176488184,0.923807468,0.598457417,0.999652956477221,1,1,1,0.999693118396334,-4.01619191132685e-05,"YJD",0.500989970961069
"y1_d005_JJS_YJD_125",83.63382603,326.9046132,26.27675404,27.36695948,-5.715970986,17.81331592,1,1,1,2,"_2_","1__","1__","1_3",1,"1 1__","2 1__","1 1_3",1.364159632,0.113462978,0.873758154,0.607897345,0.999709256685366,1,1,1,0.9999604026337,-0.000251145948333531,"YJD",0.490037846309215
"y1_d006_JJS_YJD_51",73.33901123,270.1582253,23.7275958,28.85709119,8.138996032,7.155729155,1,1,1,2,"_2_","1__","1__","1_3",2,"2 1__","3 1__","2 1_3",1.113462978,0,0.541659233,0.486463621,0.99597629296484,1,1,1,0.999450524524252,-0.00347423155941196,"YJD",0.567323496182032
"y1_d006_JJS_YJD_58",45.20780455,283.6213639,21.41302496,30.7661979,7.820951747,8.926661706,1,1,1,2,"12_","_23","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.999926456885341,1,1,1,0.999999400027698,-7.29431423570626e-05,"JJS",0.560281921198168
"y1_d007_JJS_YJD_22",91.86867339,205.9664126,0.231696353,22.68470476,16.65969443,7.443049618,-1,NA,0,2,"_2_","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.0393983243115048,0,0,1,0.00210725083653148,0.0372910734749733,"YJD",-0.648071603157447
"y1_d007_JJS_YJD_58",92.12368807,214.2412405,8.99992834,23.71504209,20.50506395,5.491172572,-1,NA,0,2,"12_","123","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.109330308700781,0,0,1,0.0122890385532487,0.0970412701475327,NA,-0.588722545587957
"y2_d008_JMJ_YJD_77",94.4551715,233.0141512,24.50803149,25.66678031,18.86144851,0.602403699,-1,NA,0,2,"12_","123","_23","123",2,"2 _23","3 _23","2 123",1.633655395,0,0.857816821,0.525090435,0.565014824743988,0,1,0,0.275596513141268,0.289418311602721,"JMJ",0.0652226956979962
"y2_d009_JMJ_YJD_34",102.129809,231.9143058,21.16582503,22.63709454,19.07162495,5.09160951,-1,NA,0,2,"12_","123","_23","123",0,"0 _23","1 _23","0 123",2.65,0.923807468,2.184374444,0.73025862,0.246901891386458,0,0,1,0.0206635533454334,0.226238338041025,"JMJ",-0.83436677495202
"y2_d009_JMJ_YJD_37",85.75513823,224.3532825,14.32991315,22.09073283,17.62193546,0.105467382,-1,NA,0,2,"123","123","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.401109756177577,0,0,1,0.0523329346002859,0.348776821577291,"JMJ",-0.212282686566974
"y2_d009_JMJ_YJD_45",93.2192188,230.3469173,24.86606393,25.51440443,19.25366951,0.447498806,-1,NA,0,2,"123","123","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.578870551003485,0,1,0,0.287398552987579,0.291471998015906,"JMJ",0.0170557713757982
"y2_d009_JMJ_YJD_51",139.5151924,252.2105695,18.19951947,20.37283602,12.26180516,7.773428585,-1,NA,0,2,"123","123","_23","123",2,"2 _23","3 _23","2 123",1.633655395,0,0.857816821,0.525090435,0.00691992758521134,0,0,1,2.24619497175425e-05,0.0068974656354938,"JMJ",-0.84651204396741
"y2_d009_JMJ_YJD_147",33.83201881,289.4352084,27.18572973,27.9396445,-0.261521321,11.25756492,1,1,1,2,"12_","_23","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.999996032280895,1,1,1,0.999999937596448,-3.90531555272133e-06,"YJD",0.560371684038972
"y2_d009_JMJ_YJD_151",59.48894136,221.6751484,26.85906702,28.84505217,19.24059447,2.197826547,1,1,1,2,"_23","1__","1__","1_3",2,"2 1__","3 1__","2 1_3",1.113462978,0,0.541659233,0.486463621,0.991699556193309,1,1,1,0.998627357309222,-0.00692780111591373,"YJD",0.56256150812028
"y2_d010_JMJ_YJD_123",124.4254929,259.6000793,19.93408747,19.95297657,13.03314102,2.286657014,-1,NA,0,2,"12_","123","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.0513999400812985,0,0,1,0.000417198477514071,0.0509827416037845,"YJD",-0.663461530752037
"y2_d032_KNB_YJD_8",111.8866956,278.5384116,21.51812435,22.30923003,4.926023272,12.49105858,-1,NA,0,2,"_2_","1__","_2_","_23",0,"0 _2_","1 _2_","0 _23",1.809125376,0.425230807,1.65,0.885016258,0.694535349680837,0,0,1,0.177044299942288,0.517491049738549,"KNB",-0.263605494598173
"y2_d032_KNB_YJD_66",67.80797569,260.0396089,22.44848146,25.17006753,11.23904591,14.00118865,1,1,1,2,"_2_","_2_","_2_","_23",0,"0 _2_","1 _2_","0 _23",1.809125376,0.425230807,1.65,0.885016258,0.996386028682794,1,1,1,0.998677482516691,-0.00229145383389695,"KNB",0.154124020721597
"y2_d032_KNB_YJD_126",129.4129692,270.1997107,23.47615393,27.41499093,11.88493083,10.11856449,-1,NA,0,2,"_2_","1_3","_2_","1_3",0,"0 _2_","1 _2_","0 1_3",1.809125376,0.425230807,1.490364348,0.769663792,0.142480091604784,0,0,1,0.0448592300763738,0.0976208615284105,"KNB",-0.867956116037516
"y2_d032_KNB_YJD_131",127.9020442,262.0464085,27.03102662,27.70088999,9.21225222,17.74767793,-1,NA,0,2,"12_","123","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.296825925017063,0,0,1,0.0795407606632762,0.217285164353787,"KNB",-0.346824687519093
"y2_d032_KNB_YJD_140",21.29915708,256.1287304,17.53037596,17.58710355,7.296055785,3.539926759,1,1,1,2,"12_","12_","12_","123",1,"1 12_","2 12_","1 123",1.764831687,0.454238052,1.363430665,0.693725796,0.999956319758355,1,1,1,0.999942476467521,1.38432908338704e-05,"KNB",0.401343774953325
"y2_d032_KNB_YJD_146",52.98800722,278.9876592,24.15041601,28.2795974,12.6045289,2.642248236,1,1,1,2,"12_","1_3","1_3","123",2,"2 1_3","3 1_3","2 123",1.541659233,0,0.857816821,0.556424405,0.999633917598814,1,1,1,0.999985164968924,-0.000351247370110275,"KNB",0.683278037686173
"y2_d032_KNB_YJD_212",93.46263684,359.0797387,17.51629335,23.42753223,-0.820389358,0.340857313,1,1,1,2,"12_","_23","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.996127754591317,1,1,1,0.997523678139455,-0.00139592354813789,"KNB",0.555381017558822
"y2_d032_KNB_YJD_223",63.10235545,267.8755795,23.79104999,28.17726705,8.5857044,8.022245121,1,1,1,2,"_23","1__","1__","1_3",2,"2 1__","3 1__","2 1_3",1.113462978,0,0.541659233,0.486463621,0.998781130572496,1,1,1,0.999864539493069,-0.00108340892057346,"KNB",0.570446579017458
"y2_d033_KNB_YJD_21",30.96831717,344.4317675,24.88421231,25.7021054,-0.640738353,14.87748637,1,1,1,2,"123","__3","__3","_23",0,"0 __3","1 __3","0 _23",1.922201531,0.462671577,1.65,0.813500552,0.999999598190332,1,1,1,0.999999996936625,-3.98746293206464e-07,"KNB",0.272200944546754
"y2_d033_KNB_YJD_129",148.7712145,281.2090804,17.07132168,23.72636702,14.2055581,7.027383784,-1,NA,0,2,"12_","123","_23","123",2,"2 _23","3 _23","2 123",1.633655395,0,0.857816821,0.525090435,0.00572596347841298,0,0,1,0.00010084660133563,0.00562511687707735,"YJD",-0.848462569871918
"y2_d033_KNB_YJD_205",32.05674079,359.702015,22.94126611,26.38968063,-14.12904865,12.68802872,1,1,1,2,"_2_","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.999999856759645,1,1,1,0.99999999893895,-1.42179305329115e-07,"KNB",0.542832620479415
"y2_d033_KNB_YJD_207",77.46253411,339.5117289,25.1494472,29.26072804,-18.50026609,19.12416993,1,1,1,2,"_2_","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.999966329851123,1,1,1,0.999998632780986,-3.23029298627819e-05,"KNB",0.542793176467692
"y2_d034_KNB_YJD_29",111.9788014,258.7153126,23.34651908,26.96622611,18.4911914,11.68967446,1,1,1,2,"_23","_2_","_2_","_23",1,"1 _2_","2 _2_","1 _23",1.425230807,0.176488184,0.923807468,0.598457417,0.394083173086461,1,0,0,0.203354533965971,0.19072863912049,"KNB",-0.255210828759849
"y2_d034_KNB_YJD_83",94.79589547,217.0831102,27.27148079,29.50971344,15.14771345,3.612051747,0,0,0,2,"_2_","1__","1__","1_3",2,"2 1__","3 1__","2 1_3",1.113462978,0,0.541659233,0.486463621,0.639085922199439,1,1,1,0.644102576800007,-0.0050166546005681,"YJD",0.169939281130064
"y2_d034_KNB_YJD_175",87.35885129,231.9425994,22.08123741,28.67871824,16.0589947,8.230996106,-1,NA,0,2,"_2_","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.827210141457592,0,1,0,0.888102049806657,-0.0608919083490653,"YJD",0.335702591815955
"y2_d035_KNB_YJD_342",119.3949416,248.2795439,21.01156239,22.04335511,19.33138977,3.942157961,-1,NA,0,2,"_23","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.0572280158818148,0,0,1,0.00114132920525623,0.0560866866765585,"KNB",-0.474331148521281
"y1_d094_KQQ_YJD_27",93.2849837,240.3616276,21.31405704,24.89837643,18.7152477,4.814492174,-1,NA,0,2,"_2_","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.617673911857644,0,1,0,0.305664479339025,0.312009432518619,"YJD",0.0740457708517845
"y1_d094_KQQ_YJD_109",112.5098983,270.780905,22.47076989,24.786839,11.65060199,5.194095739,-1,NA,0,2,"123","123","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.463660449161752,0,0,1,0.124385349202341,0.339275099959411,"YJD",-0.131582780345855
"y1_d094_KQQ_YJD_118",98.93162127,297.3392858,25.56305137,28.52982667,5.251791455,5.654312976,1,1,1,2,"123","1_3","1_3","123",1,"1 1_3","2 1_3","1 123",1.873758154,0.541659233,1.363430665,0.616899706,0.9746145736448,1,1,1,0.992254982267094,-0.0176404086222939,"YJD",0.476511589943113
"y1_d094_KQQ_YJD_130",76.55690998,228.0476414,23.80751495,25.8035307,17.55873392,2.191686643,1,1,1,2,"12_","1_3","1_3","123",2,"2 1_3","3 1_3","2 123",1.541659233,0,0.857816821,0.556424405,0.918963525045472,1,1,1,0.896167576221273,0.0227959488241988,"YJD",0.558911782176579
"y1_d094_KQQ_YJD_307",82.64434767,279.0682896,24.06083815,29.20395376,6.414337013,15.0067411,1,1,1,2,"12_","1_3","1_3","123",1,"1 1_3","2 1_3","1 123",1.873758154,0.541659233,1.363430665,0.616899706,0.994892897272639,1,1,1,0.999302042906534,-0.00440914563389516,"YJD",0.503524322967446
"y1_d095_KQQ_YJD_15",107.2790159,286.6983775,24.40039601,27.34033273,3.041451697,18.70684036,1,1,1,2,"12_","12_","12_","123",1,"1 12_","2 12_","1 123",1.764831687,0.454238052,1.363430665,0.693725796,0.943402953301442,1,1,1,0.945303631280168,-0.00190067797872528,"KQQ",0.327225292837072
"y1_d095_KQQ_YJD_18",105.3473209,260.921846,23.19233416,28.04145114,15.23123058,15.71543059,0.1,0,0,2,"12_","___","1_3","123",2,"2 1_3","3 1_3","2 123",1.541659233,0,0.857816821,0.556424405,0.724528447517344,1,1,1,0.694307818781579,0.0302206287357649,"KQQ",0.25915914968627
"y1_d095_KQQ_YJD_100",22.94911058,372.3000385,23.37794684,27.08016141,-5.791173049,7.966118184,1,1,1,2,"12_","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.999999942847846,1,1,1,0.999999999873397,-5.70255515031093e-08,"YJD",0.542832721761166
"y1_d095_KQQ_YJD_147",142.7187507,235.5159185,4.159346189,21.69518547,18.5737755,0.854722405,-1,NA,0,2,"12_","123","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.000197471353114515,0,0,1,8.12631700894083e-07,0.00019665872141362,"KQQ",-0.729520501924421
"y1_d096_KQQ_YJD_106",79.02070793,253.0902853,25.17757928,28.87818492,21.46112388,0.415651076,1,1,1,2,"12_","1_3","1_3","123",2,"2 1_3","3 1_3","2 123",1.541659233,0,0.857816821,0.556424405,0.95532296954391,1,1,1,0.99060565610327,-0.0352826865593608,"YJD",0.614965655494346
"y1_d096_KQQ_YJD_128",80.80247167,325.3846346,19.21068145,20.7894536,-12.55656173,2.215157851,1,1,1,2,"12_","_23","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.998910292018548,1,1,1,0.997128432014598,0.00178186000395064,"KQQ",0.558970913988765
"y1_d096_KQQ_YJD_178",140.869168,260.5403848,17.85299105,19.52932209,8.509998851,1.858870379,-1,NA,0,2,"_2_","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.00690449851547946,0,0,1,1.49980680142481e-05,0.00688950044746522,"YJD",-0.533536172080093
"y2_d084_LFS_YJD_72",108.0482446,312.2038269,25.69236258,27.482847,-2.585939316,23.64184809,1,1,1,2,"_2_","1__","1__","1_3",1,"1 1__","2 1__","1 1_3",1.364159632,0.113462978,0.873758154,0.607897345,0.989166267781792,1,1,1,0.992847558668752,-0.00368129088696045,"YJD",0.476851765364355
"y2_d084_LFS_YJD_323",75.23865822,267.7963807,24.57151066,25.73137019,10.24095338,11.52326614,1,1,1,2,"12_","12_","12_","123",2,"2 12_","3 12_","2 123",1.454238052,0,0.857816821,0.589873728,0.994581248196319,1,1,1,0.996985115492401,-0.002403867296082,"LFS",0.588541075932744
"y2_d084_LFS_YJD_350",31.31067337,242.954849,25.50157114,26.05292816,-0.340356224,8.088126423,1,1,1,2,"_2_","1__","1__","1_3",0,"0 1__","1 1__","0 1_3",1.718901287,0.364159632,1.490364348,0.831305889,0.999972061220817,1,1,1,0.999998282661603,-2.62214407855677e-05,"LFS",0.228499089172051
"y2_d086_LFS_YJD_16",110.2813917,292.9699682,24.50575649,27.1327357,11.93826081,16.84590195,0.5,0,0,2,"_2_","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.878565647697513,1,1,1,0.857253485417732,0.0213121622797816,"LFS",0.399966708384431
"y2_d086_LFS_YJD_93",67.35377229,295.4637376,26.75066528,28.04723907,7.081606472,4.919617374,1,1,1,2,"12_","_23","_23","123",0,"0 _23","1 _23","0 123",2.65,0.923807468,2.184374444,0.73025862,0.999468866746157,1,1,1,0.999969347142407,-0.000500480396250391,"LFS",0.464708717743719
"y2_d086_LFS_YJD_190",129.0252272,268.170415,22.60965217,25.30774575,12.33921678,7.396382897,-1,NA,0,2,"12_","123","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.0977601344591415,0,0,1,0.008606194846098,0.0891539396130435,"YJD",-0.60364982987078
"y2_d086_LFS_YJD_197",84.05865163,237.8578387,20.41054959,29.29858025,13.74810365,5.079679487,-1,NA,0,2,"123","123","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.882858027876431,0,1,0,0.957247485126634,-0.0743894572502033,"YJD",0.409245844829468
"y1_d097_MRJ_YJD_129",41.83400345,306.4324845,21.87090794,27.47912687,5.918655475,8.902454943,1,1,1,2,"12_","_2_","_2_","_23",1,"1 _2_","2 _2_","1 _23",1.425230807,0.176488184,0.923807468,0.598457417,0.999980303279134,1,1,1,0.999999651310056,-1.93480309218508e-05,"MRJ",0.501398742865122
"y1_d098_MRJ_YJD_82",94.49719981,293.997809,26.85978807,29.06491684,6.940487629,22.0447721,1,1,1,2,"12_","12_","12_","123",2,"2 12_","3 12_","2 123",1.454238052,0,0.857816821,0.589873728,0.993538030046286,1,1,1,0.998644141578012,-0.00510611153172558,"MRJ",0.587023988402428
"y1_d098_MRJ_YJD_183",64.0537813,213.6243918,26.07902827,30.01695074,16.53316431,3.446702736,1,1,1,2,"_2_","1__","1__","1_3",1,"1 1__","2 1__","1 1_3",1.364159632,0.113462978,0.873758154,0.607897345,0.983795355757613,1,1,1,0.997881326562826,-0.0140859708052137,"YJD",0.470134383666786
"y1_d099_MRJ_YJD_39",117.6289138,264.1374389,20.84460207,22.08764485,20.0349228,4.795834006,-1,NA,0,2,"12_","12_","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.120550187348814,0,0,1,0.00482568361528755,0.115724503733527,"MRJ",-0.574247195891389
"y1_d099_MRJ_YJD_121",111.5308549,278.0234226,25.46342811,27.33579574,14.89824637,8.642188855,1,1,1,2,"12_","_23","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.677013182707444,1,1,1,0.582434586532986,0.0945785961744581,"YJD",0.143674691118337
"y1_d099_MRJ_YJD_131",71.24976611,243.3275842,21.61886806,24.9241878,7.781873766,14.96893436,1,1,1,2,"12_","1_3","1_3","123",1,"1 1_3","2 1_3","1 123",1.873758154,0.541659233,1.363430665,0.616899706,0.991025574628127,1,1,1,0.99012298379225,0.000902590835877071,"YJD",0.498372666645532
"y1_d099_MRJ_YJD_261",110.2753156,231.4598014,22.02561797,23.6802626,20.36957227,1.290698335,-1,NA,0,2,"_2_","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.0919620994647364,0,0,1,0.00456967058703029,0.0873924288777062,"MRJ",-0.433466909603905
"y1_d100_MRJ_YJD_98",69.76790386,341.5844548,21.18009118,25.82215792,-13.56626671,16.02533691,1,1,1,2,"12_","_23","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.999961592564373,1,1,1,0.999995877293953,-3.42847295800031e-05,NA,0.560327251567307
"y2_d005_NSO_YJD_283",85.26877786,242.5120337,26.60754367,28.39070747,9.895756257,7.591860479,1,1,1,2,"12_","12_","12_","123",2,"2 12_","3 12_","2 123",1.454238052,0,0.857816821,0.589873728,0.960114571163553,1,1,1,0.979351817993848,-0.0192372468302949,"YJD",0.538418322665701
"y2_d006_NSO_YJD_89",86.19615279,256.7893719,27.17280557,30.13584454,23.24338617,3.78700728,1,1,1,2,"_2_","1__","1__","1_3",1,"1 1__","2 1__","1 1_3",1.364159632,0.113462978,0.873758154,0.607897345,0.935664510179283,1,1,1,0.990245808849451,-0.0545812986701679,NA,0.409937296147778
"y2_d007_NSO_YJD_29",107.4939184,244.1619382,25.79031827,25.82668331,15.58664943,3.635021868,-1,NA,0,2,"12_","123","_23","123",2,"2 _23","3 _23","2 123",1.633655395,0,0.857816821,0.525090435,0.399784733296257,0,0,1,0.111473655134355,0.288311078161902,"YJD",-0.204706334611933
"y2_d007_NSO_YJD_176",110.9742516,262.0063235,25.33364629,26.93615518,18.44917668,6.198020375,-1,NA,0,2,"_2_","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.446599138501653,0,0,1,0.257204618589403,0.18939451991225,"NSO",-0.168815332208372
